X,Y,U,V
-6e+006,-6.96e+006,-9.30512e-009,-1.08008e-008
-6e+006,-6.72e+006,-9.68325e-009,-1.0851e-008
-6e+006,-6.48e+006,-1.00786e-008,-1.08893e-008
-6e+006,-6.24e+006,-1.04915e-008,-1.09136e-008
-6e+006,-6e+006,-1.09222e-008,-1.09222e-008
-6e+006,-5.76e+006,-1.13709e-008,-1.09129e-008
-6e+006,-5.52e+006,-1.18373e-008,-1.08832e-008
-6e+006,-5.28e+006,-1.23212e-008,-1.08307e-008
-6e+006,-5.04e+006,-1.28219e-008,-1.07526e-008
-6e+006,-4.8e+006,-1.33383e-008,-1.0646e-008
-6e+006,-4.56e+006,-1.38689e-008,-1.05078e-008
-6e+006,-4.32e+006,-1.44115e-008,-1.03348e-008
-6e+006,-4.08e+006,-1.49632e-008,-1.01242e-008
-6e+006,-3.84e+006,-1.552e-008,-9.8736e-009
-6e+006,-3.6e+006,-1.6078e-008,-9.58182e-009
-6e+006,-3.36e+006,-1.66331e-008,-9.24887e-009
-6e+006,-3.12e+006,-1.71828e-008,-8.8755e-009
-6e+006,-2.88e+006,-1.77257e-008,-8.46206e-009
-6e+006,-2.64e+006,-1.82613e-008,-8.00832e-009
-6e+006,-2.4e+006,-1.87927e-008,-7.51236e-009
-6e+006,-2.16e+006,-1.93163e-008,-6.96301e-009
-6e+006,-1.92e+006,-1.98383e-008,-6.37636e-009
-6e+006,-1.68e+006,-2.04093e-008,-5.63535e-009
-6e+006,-1.44e+006,-2.07736e-008,-4.76253e-009
-6e+006,-1.2e+006,-2.10038e-008,-3.92941e-009
-6e+006,-960000,-2.11656e-008,-3.13656e-009
-6e+006,-720000,-2.12811e-008,-2.37637e-009
-6e+006,-480000,-2.13594e-008,-1.65422e-009
-6e+006,-240000,-2.14051e-008,-1.0336e-009
-6e+006,0,-2.14201e-008,-4.62782e-026
-6e+006,240000,-2.14051e-008,1.0336e-009
-6e+006,480000,-2.13594e-008,1.65422e-009
-6e+006,720000,-2.12811e-008,2.37637e-009
-6e+006,960000,-2.11656e-008,3.13656e-009
-6e+006,1.2e+006,-2.10038e-008,3.92941e-009
-6e+006,1.44e+006,-2.07736e-008,4.76253e-009
-6e+006,1.68e+006,-2.04093e-008,5.63535e-009
-6e+006,1.92e+006,-1.98383e-008,6.37636e-009
-6e+006,2.16e+006,-1.93163e-008,6.96301e-009
-6e+006,2.4e+006,-1.87927e-008,7.51236e-009
-6e+006,2.64e+006,-1.82613e-008,8.00832e-009
-6e+006,2.88e+006,-1.77257e-008,8.46206e-009
-6e+006,3.12e+006,-1.71828e-008,8.8755e-009
-6e+006,3.36e+006,-1.66331e-008,9.24887e-009
-6e+006,3.6e+006,-1.6078e-008,9.58182e-009
-6e+006,3.84e+006,-1.552e-008,9.8736e-009
-6e+006,4.08e+006,-1.49632e-008,1.01242e-008
-6e+006,4.32e+006,-1.44115e-008,1.03348e-008
-6e+006,4.56e+006,-1.38689e-008,1.05078e-008
-6e+006,4.8e+006,-1.33383e-008,1.0646e-008
-6e+006,5.04e+006,-1.28219e-008,1.07526e-008
-6e+006,5.28e+006,-1.23212e-008,1.08307e-008
-6e+006,5.52e+006,-1.18373e-008,1.08832e-008
-6e+006,5.76e+006,-1.13709e-008,1.09129e-008
-6e+006,6e+006,-1.09222e-008,1.09222e-008
-6e+006,6.24e+006,-1.04915e-008,1.09136e-008
-6e+006,6.48e+006,-1.00786e-008,1.08893e-008
-6e+006,6.72e+006,-9.68325e-009,1.0851e-008
-6e+006,6.96e+006,-9.30512e-009,1.08008e-008
-6e+006,7.2e+006,-8.94376e-009,1.07401e-008
-6e+006,7.44e+006,-8.59862e-009,1.06703e-008
-6e+006,7.68e+006,-8.26917e-009,1.05929e-008
-6e+006,7.92e+006,-7.95479e-009,1.05088e-008
-6e+006,8.16e+006,-7.65489e-009,1.04191e-008
-6e+006,8.4e+006,-7.36885e-009,1.03248e-008
-6e+006,8.64e+006,-7.09607e-009,1.02266e-008
-6e+006,8.88e+006,-6.83593e-009,1.01253e-008
-6e+006,9.12e+006,-6.58785e-009,1.00214e-008
-6e+006,9.36e+006,-6.35125e-009,9.91554e-009
-6e+006,9.6e+006,-6.12557e-009,9.80823e-009
-6e+006,9.84e+006,-5.91027e-009,9.69986e-009
-6e+006,1.008e+007,-5.70483e-009,9.59084e-009
-6e+006,1.032e+007,-5.50875e-009,9.48148e-009
-6e+006,1.056e+007,-5.32156e-009,9.37207e-009
-6e+006,1.08e+007,-5.1428e-009,9.26287e-009
-6e+006,1.104e+007,-4.97204e-009,9.1541e-009
-6e+006,1.128e+007,-4.80887e-009,9.04594e-009
-6e+006,1.152e+007,-4.6529e-009,8.93856e-009
-6e+006,1.176e+007,-4.50375e-009,8.83209e-009
-5.76e+006,-1.2e+007,-4.25313e-009,-8.86558e-009
-5.76e+006,-1.176e+007,-4.39453e-009,-8.97736e-009
-5.76e+006,-1.152e+007,-4.54252e-009,-9.09054e-009
-5.76e+006,-1.128e+007,-4.69745e-009,-9.20499e-009
-5.76e+006,-1.104e+007,-4.85972e-009,-9.32062e-009
-5.76e+006,-1.08e+007,-5.02974e-009,-9.43727e-009
-5.76e+006,-1.056e+007,-5.20796e-009,-9.55479e-009
-5.76e+006,-1.032e+007,-5.39483e-009,-9.67297e-009
-5.76e+006,-1.008e+007,-5.59085e-009,-9.7916e-009
-5.76e+006,-9.84e+006,-5.79653e-009,-9.9104e-009
-5.76e+006,-9.6e+006,-6.01241e-009,-1.00291e-008
-5.76e+006,-9.36e+006,-6.23906e-009,-1.01472e-008
-5.76e+006,-9.12e+006,-6.47708e-009,-1.02645e-008
-5.76e+006,-8.88e+006,-6.7271e-009,-1.03804e-008
-5.76e+006,-8.64e+006,-6.98975e-009,-1.04944e-008
-5.76e+006,-8.4e+006,-7.26572e-009,-1.06059e-008
-5.76e+006,-8.16e+006,-7.55568e-009,-1.07142e-008
-5.76e+006,-7.92e+006,-7.86037e-009,-1.08185e-008
-5.76e+006,-7.68e+006,-8.18049e-009,-1.09179e-008
-5.76e+006,-7.44e+006,-8.51678e-009,-1.10113e-008
-5.76e+006,-7.2e+006,-8.86996e-009,-1.10976e-008
-5.76e+006,-6.96e+006,-9.24075e-009,-1.11756e-008
-5.76e+006,-6.72e+006,-9.62984e-009,-1.12437e-008
-5.76e+006,-6.48e+006,-1.00379e-008,-1.13002e-008
-5.76e+006,-6.24e+006,-1.04654e-008,-1.13433e-008
-5.76e+006,-6e+006,-1.09129e-008,-1.13709e-008
-5.76e+006,-5.76e+006,-1.13806e-008,-1.13806e-008
-5.76e+006,-5.52e+006,-1.18688e-008,-1.137e-008
-5.76e+006,-5.28e+006,-1.23772e-008,-1.13361e-008
-5.76e+006,-5.04e+006,-1.29054e-008,-1.12758e-008
-5.76e+006,-4.8e+006,-1.34525e-008,-1.11859e-008
-5.76e+006,-4.56e+006,-1.40174e-008,-1.10626e-008
-5.76e+006,-4.32e+006,-1.45978e-008,-1.0902e-008
-5.76e+006,-4.08e+006,-1.51905e-008,-1.07e-008
-5.76e+006,-3.84e+006,-1.57906e-008,-1.04531e-008
-5.76e+006,-3.6e+006,-1.6392e-008,-1.01601e-008
-5.76e+006,-3.36e+006,-1.69895e-008,-9.82213e-009
-5.76e+006,-3.12e+006,-1.75794e-008,-9.44188e-009
-5.76e+006,-2.88e+006,-1.81634e-008,-9.02214e-009
-5.76e+006,-2.64e+006,-1.87374e-008,-8.55816e-009
-5.76e+006,-2.4e+006,-1.93076e-008,-8.07662e-009
-5.76e+006,-2.16e+006,-1.9925e-008,-7.48444e-009
-5.76e+006,-1.92e+006,-2.03342e-008,-6.89723e-009
-5.76e+006,-1.68e+006,-2.06084e-008,-6.06921e-009
-5.76e+006,-1.44e+006,-2.08131e-008,-4.99984e-009
-5.76e+006,-1.2e+006,-2.09707e-008,-4.09515e-009
-5.76e+006,-960000,-2.10896e-008,-3.25559e-009
-5.76e+006,-720000,-2.11715e-008,-2.45482e-009
-5.76e+006,-480000,-2.12087e-008,-1.6831e-009
-5.76e+006,-240000,-2.11637e-008,-9.22432e-010
-5.76e+006,0,-2.10374e-008,9.80939e-027
-5.76e+006,240000,-2.11637e-008,9.22432e-010
-5.76e+006,480000,-2.12087e-008,1.6831e-009
-5.76e+006,720000,-2.11715e-008,2.45482e-009
-5.76e+006,960000,-2.10896e-008,3.25559e-009
-5.76e+006,1.2e+006,-2.09707e-008,4.09515e-009
-5.76e+006,1.44e+006,-2.08131e-008,4.99984e-009
-5.76e+006,1.68e+006,-2.06084e-008,6.06921e-009
-5.76e+006,1.92e+006,-2.03342e-008,6.89723e-009
-5.76e+006,2.16e+006,-1.9925e-008,7.48444e-009
-5.76e+006,2.4e+006,-1.93076e-008,8.07662e-009
-5.76e+006,2.64e+006,-1.87374e-008,8.55816e-009
-5.76e+006,2.88e+006,-1.81634e-008,9.02214e-009
-5.76e+006,3.12e+006,-1.75794e-008,9.44188e-009
-5.76e+006,3.36e+006,-1.69895e-008,9.82213e-009
-5.76e+006,3.6e+006,-1.6392e-008,1.01601e-008
-5.76e+006,3.84e+006,-1.57906e-008,1.04531e-008
-5.76e+006,4.08e+006,-1.51905e-008,1.07e-008
-5.76e+006,4.32e+006,-1.45978e-008,1.0902e-008
-5.76e+006,4.56e+006,-1.40174e-008,1.10626e-008
-5.76e+006,4.8e+006,-1.34525e-008,1.11859e-008
-5.76e+006,5.04e+006,-1.29054e-008,1.12758e-008
-5.76e+006,5.28e+006,-1.23772e-008,1.13361e-008
-5.76e+006,5.52e+006,-1.18688e-008,1.137e-008
-5.76e+006,5.76e+006,-1.13806e-008,1.13806e-008
-5.76e+006,6e+006,-1.09129e-008,1.13709e-008
-5.76e+006,6.24e+006,-1.04654e-008,1.13433e-008
-5.76e+006,6.48e+006,-1.00379e-008,1.13002e-008
-5.76e+006,6.72e+006,-9.62984e-009,1.12437e-008
-5.76e+006,6.96e+006,-9.24075e-009,1.11756e-008
-5.76e+006,7.2e+006,-8.86996e-009,1.10976e-008
-5.76e+006,7.44e+006,-8.51678e-009,1.10113e-008
-5.76e+006,7.68e+006,-8.18049e-009,1.09179e-008
-5.76e+006,7.92e+006,-7.86037e-009,1.08185e-008
-5.76e+006,8.16e+006,-7.55568e-009,1.07142e-008
-5.76e+006,8.4e+006,-7.26572e-009,1.06059e-008
-5.76e+006,8.64e+006,-6.98975e-009,1.04944e-008
-5.76e+006,8.88e+006,-6.7271e-009,1.03804e-008
-5.76e+006,9.12e+006,-6.47708e-009,1.02645e-008
-5.76e+006,9.36e+006,-6.23906e-009,1.01472e-008
-5.76e+006,9.6e+006,-6.01241e-009,1.00291e-008
-5.76e+006,9.84e+006,-5.79653e-009,9.9104e-009
-5.76e+006,1.008e+007,-5.59085e-009,9.7916e-009
-5.76e+006,1.032e+007,-5.39483e-009,9.67297e-009
-5.76e+006,1.056e+007,-5.20796e-009,9.55479e-009
-5.76e+006,1.08e+007,-5.02974e-009,9.43727e-009
-5.76e+006,1.104e+007,-4.85972e-009,9.32062e-009
-5.76e+006,1.128e+007,-4.69745e-009,9.20499e-009
-5.76e+006,1.152e+007,-4.54252e-009,9.09054e-009
-5.76e+006,1.176e+007,-4.39453e-009,8.97736e-009
-5.52e+006,-1.2e+007,-4.13894e-009,-9.00303e-009
-5.52e+006,-1.176e+007,-4.27874e-009,-9.12125e-009
-5.52e+006,-1.152e+007,-4.4252e-009,-9.24122e-009
-5.52e+006,-1.128e+007,-4.5787e-009,-9.36287e-009
-5.52e+006,-1.104e+007,-4.73965e-009,-9.48611e-009
-5.52e+006,-1.08e+007,-4.90851e-009,-9.61081e-009
-5.52e+006,-1.056e+007,-5.08572e-009,-9.73684e-009
-5.52e+006,-1.032e+007,-5.27178e-009,-9.86403e-009
-5.52e+006,-1.008e+007,-5.46722e-009,-9.99218e-009
-5.52e+006,-9.84e+006,-5.67259e-009,-1.01211e-008
-5.52e+006,-9.6e+006,-5.88848e-009,-1.02504e-008
-5.52e+006,-9.36e+006,-6.11551e-009,-1.03798e-008
-5.52e+006,-9.12e+006,-6.35433e-009,-1.0509e-008
-5.52e+006,-8.88e+006,-6.60562e-009,-1.06375e-008
-5.52e+006,-8.64e+006,-6.87012e-009,-1.07648e-008
-5.52e+006,-8.4e+006,-7.14858e-009,-1.08903e-008
-5.52e+006,-8.16e+006,-7.44177e-009,-1.10133e-008
-5.52e+006,-7.92e+006,-7.75051e-009,-1.11331e-008
-5.52e+006,-7.68e+006,-8.07564e-009,-1.12488e-008
-5.52e+006,-7.44e+006,-8.41803e-009,-1.13593e-008
-5.52e+006,-7.2e+006,-8.77855e-009,-1.14636e-008
-5.52e+006,-6.96e+006,-9.15807e-009,-1.15602e-008
-5.52e+006,-6.72e+006,-9.55749e-009,-1.16478e-008
-5.52e+006,-6.48e+006,-9.97763e-009,-1.17245e-008
-5.52e+006,-6.24e+006,-1.04193e-008,-1.17884e-008
-5.52e+006,-6e+006,-1.08832e-008,-1.18373e-008
-5.52e+006,-5.76e+006,-1.137e-008,-1.18688e-008
-5.52e+006,-5.52e+006,-1.18799e-008,-1.18799e-008
-5.52e+006,-5.28e+006,-1.24133e-008,-1.18677e-008
-5.52e+006,-5.04e+006,-1.29698e-008,-1.18287e-008
-5.52e+006,-4.8e+006,-1.3549e-008,-1.17591e-008
-5.52e+006,-4.56e+006,-1.415e-008,-1.16547e-008
-5.52e+006,-4.32e+006,-1.47715e-008,-1.15107e-008
-5.52e+006,-4.08e+006,-1.54103e-008,-1.13209e-008
-5.52e+006,-3.84e+006,-1.606e-008,-1.10792e-008
-5.52e+006,-3.6e+006,-1.67101e-008,-1.07836e-008
-5.52e+006,-3.36e+006,-1.73542e-008,-1.04385e-008
-5.52e+006,-3.12e+006,-1.79833e-008,-1.00442e-008
-5.52e+006,-2.88e+006,-1.86011e-008,-9.63361e-009
-5.52e+006,-2.64e+006,-1.92564e-008,-9.11975e-009
-5.52e+006,-2.4e+006,-1.96888e-008,-8.62595e-009
-5.52e+006,-2.16e+006,-1.99558e-008,-7.91714e-009
-5.52e+006,-1.92e+006,-2.00684e-008,-6.99317e-009
-5.52e+006,-1.68e+006,-1.99942e-008,-6.09312e-009
-5.52e+006,-1.44e+006,-2.00212e-008,-5.11674e-009
-5.52e+006,-1.2e+006,-2.00985e-008,-4.20272e-009
-5.52e+006,-960000,-2.01724e-008,-3.33811e-009
-5.52e+006,-720000,-2.02259e-008,-2.50482e-009
-5.52e+006,-480000,-2.02493e-008,-1.68737e-009
-5.52e+006,-240000,-2.0238e-008,-8.61921e-010
-5.52e+006,0,-2.02204e-008,7.52169e-027
-5.52e+006,240000,-2.0238e-008,8.61921e-010
-5.52e+006,480000,-2.02493e-008,1.68737e-009
-5.52e+006,720000,-2.02259e-008,2.50482e-009
-5.52e+006,960000,-2.01724e-008,3.33811e-009
-5.52e+006,1.2e+006,-2.00985e-008,4.20272e-009
-5.52e+006,1.44e+006,-2.00212e-008,5.11674e-009
-5.52e+006,1.68e+006,-1.99942e-008,6.09312e-009
-5.52e+006,1.92e+006,-2.00684e-008,6.99317e-009
-5.52e+006,2.16e+006,-1.99558e-008,7.91714e-009
-5.52e+006,2.4e+006,-1.96888e-008,8.62595e-009
-5.52e+006,2.64e+006,-1.92564e-008,9.11975e-009
-5.52e+006,2.88e+006,-1.86011e-008,9.63361e-009
-5.52e+006,3.12e+006,-1.79833e-008,1.00442e-008
-5.52e+006,3.36e+006,-1.73542e-008,1.04385e-008
-5.52e+006,3.6e+006,-1.67101e-008,1.07836e-008
-5.52e+006,3.84e+006,-1.606e-008,1.10792e-008
-5.52e+006,4.08e+006,-1.54103e-008,1.13209e-008
-5.52e+006,4.32e+006,-1.47715e-008,1.15107e-008
-5.52e+006,4.56e+006,-1.415e-008,1.16547e-008
-5.52e+006,4.8e+006,-1.3549e-008,1.17591e-008
-5.52e+006,5.04e+006,-1.29698e-008,1.18287e-008
-5.52e+006,5.28e+006,-1.24133e-008,1.18677e-008
-5.52e+006,5.52e+006,-1.18799e-008,1.18799e-008
-5.52e+006,5.76e+006,-1.137e-008,1.18688e-008
-5.52e+006,6e+006,-1.08832e-008,1.18373e-008
-5.52e+006,6.24e+006,-1.04193e-008,1.17884e-008
-5.52e+006,6.48e+006,-9.97763e-009,1.17245e-008
-5.52e+006,6.72e+006,-9.55749e-009,1.16478e-008
-5.52e+006,6.96e+006,-9.15807e-009,1.15602e-008
-5.52e+006,7.2e+006,-8.77855e-009,1.14636e-008
-5.52e+006,7.44e+006,-8.41803e-009,1.13593e-008
-5.52e+006,7.68e+006,-8.07564e-009,1.12488e-008
-5.52e+006,7.92e+006,-7.75051e-009,1.11331e-008
-5.52e+006,8.16e+006,-7.44177e-009,1.10133e-008
-5.52e+006,8.4e+006,-7.14858e-009,1.08903e-008
-5.52e+006,8.64e+006,-6.87012e-009,1.07648e-008
-5.52e+006,8.88e+006,-6.60562e-009,1.06375e-008
